booking_id,hotel_id,hotel_name,room_type,nights,price_per_night,check_in,status
4814,H049,Hotel q,Double,5,333,2024-06-18,confirmed
3527,H036,Hotel d,Single,5,154,2024-05-09,confirmed
1506,H016,Hotel P,Suite,3,113,2024-12-22,confirmed
4245,H043,Hotel k,Suite,4,239,2024-08-12,confirmed
4348,H044,Hotel l,Single,2,460,2024-12-23,confirmed
144,H002,Hotel B,Deluxe,2,141,2024-06-28,confirmed
1954,H020,Hotel T,Single,2,143,2024-10-04,confirmed
3336,H034,Hotel b,Deluxe,3,326,2024-09-25,confirmed
4787,H048,Hotel p,Single,7,313,2024-12-05,confirmed
1178,H012,Hotel L,Single,9,122,2024-10-14,canceled
2843,H029,Hotel ],Deluxe,6,92,2024-10-25,confirmed
3469,H035,Hotel c,Suite,8,450,2024-10-28,confirmed
400,H004,Hotel D,Suite,6,74,2024-11-01,canceled
3857,H039,Hotel g,Single,10,438,2024-02-22,confirmed
4674,H047,Hotel o,Suite,7,345,2024-08-05,confirmed
4306,H044,Hotel l,Double,3,130,2024-07-27,confirmed
4416,H045,Hotel m,Deluxe,5,103,2024-07-11,confirmed
3412,H035,Hotel c,Deluxe,8,120,2024-10-03,confirmed
248,H003,Hotel C,Single,9,270,2024-07-17,confirmed
955,H010,Hotel J,Deluxe,10,406,2024-11-01,confirmed
1323,H014,Hotel N,Single,6,229,2024-11-27,confirmed
4342,H044,Hotel l,Suite,1,340,2024-04-18,confirmed
4299,H043,Hotel k,Single,3,436,2024-05-03,confirmed
3466,H035,Hotel c,Single,2,89,2024-08-27,canceled
4384,H044,Hotel l,Single,1,445,2024-09-24,canceled
3569,H036,Hotel d,Suite,8,314,2024-10-05,confirmed
1165,H012,Hotel L,Deluxe,6,205,2024-09-16,confirmed
1353,H014,Hotel N,Double,6,430,2024-05-05,confirmed
1811,H019,Hotel S,Double,5,185,2024-08-13,canceled
2577,H026,Hotel Z,Double,7,473,2024-08-08,confirmed
4370,H044,Hotel l,Deluxe,9,495,2024-06-17,canceled
2350,H024,Hotel X,Deluxe,4,460,2024-09-17,confirmed
1410,H015,Hotel O,Suite,5,500,2024-02-27,confirmed
740,H008,Hotel H,Deluxe,5,118,2024-06-19,canceled
1479,H015,Hotel O,Suite,5,356,2024-04-14,confirmed
2396,H024,Hotel X,Suite,1,111,2024-04-10,confirmed
801,H009,Hotel I,Double,4,257,2024-04-14,confirmed
4478,H045,Hotel m,Double,8,227,2024-02-02,confirmed
2243,H023,Hotel W,Single,8,160,2024-10-11,confirmed
1624,H017,Hotel Q,Suite,6,103,2024-07-08,confirmed
2358,H024,Hotel X,Suite,9,137,2024-06-22,confirmed
2058,H021,Hotel U,Deluxe,1,295,2024-12-01,confirmed
4160,H042,Hotel j,Single,5,371,2024-02-17,confirmed
1836,H019,Hotel S,Double,5,203,2024-10-22,confirmed
1102,H012,Hotel L,Double,5,56,2024-04-10,canceled
2022,H021,Hotel U,Deluxe,8,190,2024-05-14,confirmed
3944,H040,Hotel h,Double,7,81,2024-10-23,confirmed
2442,H025,Hotel Y,Deluxe,6,496,2024-01-09,confirmed
461,H005,Hotel E,Deluxe,10,97,2024-05-01,confirmed
2851,H029,Hotel ],Double,8,171,2024-06-13,confirmed
815,H009,Hotel I,Deluxe,2,83,2024-02-18,confirmed
2830,H029,Hotel ],Suite,7,107,2024-01-23,confirmed
4100,H041,Hotel i,Suite,5,285,2024-12-01,confirmed
1734,H018,Hotel R,Double,5,455,2024-02-03,confirmed
1367,H014,Hotel N,Deluxe,3,451,2024-01-16,confirmed
1917,H020,Hotel T,Double,6,242,2024-05-01,confirmed
4723,H048,Hotel p,Single,1,467,2024-01-02,confirmed
397,H004,Hotel D,Double,8,158,2024-01-02,confirmed
1458,H015,Hotel O,Deluxe,1,290,2024-05-12,confirmed
3597,H036,Hotel d,Suite,8,287,2024-04-10,confirmed
3984,H040,Hotel h,Deluxe,8,68,2024-11-08,confirmed
1608,H017,Hotel Q,Suite,5,453,2024-03-20,confirmed
4771,H048,Hotel p,Double,8,258,2024-11-22,canceled
4596,H046,Hotel n,Single,2,163,2024-07-11,confirmed
390,H004,Hotel D,Single,10,497,2024-05-21,confirmed
3482,H035,Hotel c,Single,9,226,2024-06-05,confirmed
4838,H049,Hotel q,Suite,6,329,2024-01-08,confirmed
2589,H026,Hotel Z,Double,6,121,2024-06-02,confirmed
2796,H028,Hotel \,Suite,6,376,2024-09-22,confirmed
4880,H049,Hotel q,Single,8,448,2024-10-12,confirmed
3381,H034,Hotel b,Double,8,466,2024-06-18,confirmed
1183,H012,Hotel L,Suite,10,397,2024-01-04,confirmed
2076,H021,Hotel U,Single,6,259,2024-10-03,confirmed
2607,H027,Hotel [,Suite,6,395,2024-01-23,confirmed
3048,H031,Hotel _,Suite,5,425,2024-05-03,canceled
4171,H042,Hotel j,Double,6,132,2024-06-06,confirmed
1644,H017,Hotel Q,Double,5,387,2024-04-07,confirmed
728,H008,Hotel H,Deluxe,7,439,2024-09-08,confirmed
1267,H013,Hotel M,Suite,8,227,2024-02-08,confirmed
2509,H026,Hotel Z,Single,5,306,2024-04-14,confirmed
1901,H020,Hotel T,Single,9,422,2024-03-17,confirmed
2519,H026,Hotel Z,Double,3,417,2024-01-21,confirmed
3260,H033,Hotel a,Single,9,226,2024-09-14,canceled
3323,H034,Hotel b,Single,6,307,2024-01-22,confirmed
4706,H048,Hotel p,Deluxe,4,236,2024-01-23,confirmed
896,H009,Hotel I,Suite,1,488,2024-11-08,canceled
4782,H048,Hotel p,Single,7,438,2024-05-18,canceled
227,H003,Hotel C,Suite,2,63,2024-08-05,confirmed
1029,H011,Hotel K,Double,5,51,2024-09-09,confirmed
2588,H026,Hotel Z,Suite,3,101,2024-04-12,confirmed
4530,H046,Hotel n,Deluxe,5,212,2024-02-23,canceled
3311,H034,Hotel b,Single,5,125,2024-02-13,confirmed
706,H008,Hotel H,Single,6,500,2024-06-19,confirmed
1865,H019,Hotel S,Double,5,98,2024-08-14,confirmed
4555,H046,Hotel n,Single,5,490,2024-04-28,canceled
1916,H020,Hotel T,Suite,9,52,2024-02-24,confirmed
4428,H045,Hotel m,Deluxe,4,142,2024-06-25,canceled
1538,H016,Hotel P,Suite,7,102,2024-10-17,canceled
2671,H027,Hotel [,Suite,9,204,2024-12-23,confirmed
1238,H013,Hotel M,Deluxe,1,242,2024-06-03,canceled
3281,H033,Hotel a,Double,5,62,2024-01-01,confirmed
3673,H037,Hotel e,Double,7,145,2024-09-08,confirmed
4517,H046,Hotel n,Single,3,99,2024-10-09,confirmed
4043,H041,Hotel i,Suite,2,69,2024-04-11,confirmed
1286,H013,Hotel M,Single,8,384,2024-05-23,confirmed
2778,H028,Hotel \,Double,7,186,2024-11-19,confirmed
755,H008,Hotel H,Deluxe,2,435,2024-06-07,confirmed
814,H009,Hotel I,Suite,10,260,2024-06-12,confirmed
4861,H049,Hotel q,Deluxe,2,491,2024-01-24,confirmed
3015,H031,Hotel _,Double,10,363,2024-01-26,canceled
4899,H049,Hotel q,Suite,1,62,2024-06-05,confirmed
597,H006,Hotel F,Double,4,458,2024-01-15,confirmed
2929,H030,Hotel ^,Suite,3,385,2024-03-22,confirmed
3563,H036,Hotel d,Double,1,335,2024-02-25,confirmed
3703,H038,Hotel f,Suite,10,171,2024-03-28,confirmed
2263,H023,Hotel W,Suite,4,143,2024-11-15,canceled
1938,H020,Hotel T,Suite,7,105,2024-05-06,confirmed
2760,H028,Hotel \,Suite,6,345,2024-10-24,confirmed
4399,H044,Hotel l,Suite,6,190,2024-07-03,canceled
903,H010,Hotel J,Deluxe,7,275,2024-09-23,canceled
4081,H041,Hotel i,Single,1,167,2024-10-26,confirmed
975,H010,Hotel J,Deluxe,7,56,2024-05-14,confirmed
1068,H011,Hotel K,Deluxe,4,330,2024-09-04,canceled
1867,H019,Hotel S,Deluxe,3,59,2024-01-24,confirmed
224,H003,Hotel C,Deluxe,6,292,2024-04-04,confirmed
3967,H040,Hotel h,Single,3,251,2024-04-25,canceled
575,H006,Hotel F,Suite,4,76,2024-05-24,confirmed
3151,H032,Hotel `,Double,7,119,2024-09-17,confirmed
4035,H041,Hotel i,Deluxe,4,448,2024-06-21,confirmed
2845,H029,Hotel ],Suite,6,189,2024-12-08,confirmed
89,H001,Hotel A,Double,2,408,2024-01-17,confirmed
2213,H023,Hotel W,Single,10,116,2024-06-06,confirmed
264,H003,Hotel C,Single,1,354,2024-03-13,canceled
4594,H046,Hotel n,Double,9,446,2024-09-28,confirmed
1218,H013,Hotel M,Deluxe,4,66,2024-03-05,canceled
1162,H012,Hotel L,Deluxe,9,139,2024-06-22,confirmed
1125,H012,Hotel L,Single,8,266,2024-04-03,confirmed
3064,H031,Hotel _,Single,9,314,2024-06-03,confirmed
1584,H016,Hotel P,Deluxe,3,222,2024-09-12,confirmed
4563,H046,Hotel n,Single,4,435,2024-06-08,confirmed
3996,H040,Hotel h,Deluxe,2,289,2024-09-26,canceled
3117,H032,Hotel `,Deluxe,7,268,2024-11-20,confirmed
3824,H039,Hotel g,Deluxe,2,279,2024-07-14,confirmed
1463,H015,Hotel O,Single,10,144,2024-10-06,confirmed
1691,H017,Hotel Q,Suite,2,417,2024-09-10,confirmed
2702,H028,Hotel \,Suite,5,382,2024-10-27,canceled
3902,H040,Hotel h,Double,5,453,2024-01-02,confirmed
1111,H012,Hotel L,Single,4,158,2024-08-12,confirmed
95,H001,Hotel A,Deluxe,2,353,2024-09-10,canceled
1351,H014,Hotel N,Deluxe,8,60,2024-12-05,confirmed
428,H005,Hotel E,Double,9,418,2024-02-11,confirmed
3607,H037,Hotel e,Single,6,499,2024-10-18,confirmed
1239,H013,Hotel M,Deluxe,8,488,2024-06-06,confirmed
613,H007,Hotel G,Deluxe,2,216,2024-04-06,confirmed
1728,H018,Hotel R,Double,7,442,2024-03-19,confirmed
4499,H045,Hotel m,Double,3,172,2024-03-27,canceled
704,H008,Hotel H,Suite,3,290,2024-01-28,confirmed
3634,H037,Hotel e,Single,1,444,2024-10-09,confirmed
1670,H017,Hotel Q,Single,10,307,2024-09-06,confirmed
427,H005,Hotel E,Double,5,282,2024-01-03,canceled
1106,H012,Hotel L,Suite,4,90,2024-06-06,confirmed
1994,H020,Hotel T,Double,10,310,2024-01-08,canceled
2912,H030,Hotel ^,Suite,8,431,2024-08-17,confirmed
4794,H048,Hotel p,Double,7,138,2024-11-19,canceled
424,H005,Hotel E,Suite,4,378,2024-08-23,confirmed
2203,H023,Hotel W,Deluxe,4,291,2024-10-24,confirmed
3274,H033,Hotel a,Suite,8,65,2024-07-18,canceled
1646,H017,Hotel Q,Suite,5,368,2024-12-20,confirmed
3146,H032,Hotel `,Double,4,221,2024-09-18,confirmed
2536,H026,Hotel Z,Double,1,401,2024-06-26,confirmed
1501,H016,Hotel P,Suite,7,66,2024-09-07,confirmed
3157,H032,Hotel `,Deluxe,10,168,2024-03-23,confirmed
4211,H043,Hotel k,Suite,7,160,2024-09-20,confirmed
1933,H020,Hotel T,Suite,3,348,2024-09-09,canceled
4448,H045,Hotel m,Single,8,352,2024-05-11,canceled
3773,H038,Hotel f,Deluxe,1,197,2024-05-16,confirmed
4812,H049,Hotel q,Double,5,255,2024-11-01,confirmed
56,H001,Hotel A,Double,8,493,2024-06-13,canceled
157,H002,Hotel B,Suite,10,84,2024-03-19,confirmed
882,H009,Hotel I,Double,1,418,2024-01-06,canceled
4149,H042,Hotel j,Double,8,143,2024-11-01,confirmed
2948,H030,Hotel ^,Deluxe,4,221,2024-04-15,confirmed
4498,H045,Hotel m,Single,2,457,2024-05-12,canceled
670,H007,Hotel G,Suite,10,148,2024-02-07,confirmed
1713,H018,Hotel R,Double,8,476,2024-10-22,confirmed
4881,H049,Hotel q,Suite,5,341,2024-07-16,confirmed
4293,H043,Hotel k,Double,5,163,2024-12-03,canceled
4714,H048,Hotel p,Double,9,327,2024-01-27,canceled
2973,H030,Hotel ^,Deluxe,3,337,2024-10-05,confirmed
800,H008,Hotel H,Deluxe,6,132,2024-05-02,canceled
2972,H030,Hotel ^,Suite,5,299,2024-12-28,canceled
2341,H024,Hotel X,Deluxe,3,380,2024-09-23,canceled
4606,H047,Hotel o,Double,9,100,2024-10-03,confirmed
1755,H018,Hotel R,Suite,4,454,2024-03-18,confirmed
3928,H040,Hotel h,Single,9,490,2024-04-17,confirmed
1343,H014,Hotel N,Deluxe,4,120,2024-08-23,confirmed
4677,H047,Hotel o,Deluxe,6,243,2024-06-25,confirmed
493,H005,Hotel E,Deluxe,2,356,2024-05-03,confirmed
2462,H025,Hotel Y,Double,9,221,2024-04-16,canceled
3965,H040,Hotel h,Suite,3,339,2024-09-17,confirmed
3654,H037,Hotel e,Single,9,493,2024-09-24,confirmed
1255,H013,Hotel M,Single,2,180,2024-07-20,confirmed
1180,H012,Hotel L,Suite,8,368,2024-10-12,confirmed
2395,H024,Hotel X,Single,1,206,2024-03-19,confirmed
1207,H013,Hotel M,Suite,3,89,2024-07-28,confirmed
921,H010,Hotel J,Double,5,423,2024-11-24,confirmed
2349,H024,Hotel X,Suite,4,343,2024-02-12,confirmed
1812,H019,Hotel S,Double,8,115,2024-06-15,confirmed
845,H009,Hotel I,Suite,5,146,2024-12-18,confirmed
4120,H042,Hotel j,Double,2,53,2024-08-25,confirmed
4054,H041,Hotel i,Suite,10,181,2024-10-22,confirmed
2394,H024,Hotel X,Deluxe,10,232,2024-06-17,confirmed
3864,H039,Hotel g,Deluxe,8,474,2024-10-05,confirmed
821,H009,Hotel I,Double,8,272,2024-12-27,confirmed
3575,H036,Hotel d,Double,7,406,2024-02-27,confirmed
1612,H017,Hotel Q,Suite,8,105,2024-02-06,confirmed
1927,H020,Hotel T,Suite,3,115,2024-03-17,confirmed
1952,H020,Hotel T,Deluxe,8,361,2024-06-23,confirmed
1350,H014,Hotel N,Single,8,464,2024-07-27,canceled
715,H008,Hotel H,Deluxe,2,246,2024-09-15,confirmed
2531,H026,Hotel Z,Suite,1,286,2024-01-20,confirmed
228,H003,Hotel C,Double,10,270,2024-01-09,confirmed
1817,H019,Hotel S,Double,6,374,2024-03-14,confirmed
4562,H046,Hotel n,Deluxe,2,124,2024-02-02,confirmed
4798,H048,Hotel p,Double,2,380,2024-01-24,confirmed
3943,H040,Hotel h,Suite,2,168,2024-06-11,confirmed
1370,H014,Hotel N,Double,1,159,2024-10-15,confirmed
2977,H030,Hotel ^,Double,9,322,2024-04-07,canceled
476,H005,Hotel E,Double,6,339,2024-12-11,confirmed
2633,H027,Hotel [,Deluxe,9,197,2024-02-01,confirmed
2448,H025,Hotel Y,Deluxe,7,278,2024-05-23,canceled
4096,H041,Hotel i,Deluxe,1,345,2024-09-19,confirmed
1777,H018,Hotel R,Suite,10,177,2024-12-15,confirmed
1242,H013,Hotel M,Deluxe,2,101,2024-11-28,canceled
3189,H032,Hotel `,Suite,3,493,2024-02-13,confirmed
1943,H020,Hotel T,Single,9,440,2024-12-10,confirmed
210,H003,Hotel C,Single,6,168,2024-08-06,confirmed
2710,H028,Hotel \,Double,2,306,2024-11-08,confirmed
573,H006,Hotel F,Double,3,180,2024-11-16,confirmed
1844,H019,Hotel S,Suite,4,106,2024-02-11,confirmed
79,H001,Hotel A,Suite,9,424,2024-01-03,confirmed
1731,H018,Hotel R,Deluxe,8,367,2024-10-23,confirmed
1437,H015,Hotel O,Single,1,268,2024-03-26,canceled
1531,H016,Hotel P,Deluxe,6,261,2024-03-21,confirmed
4671,H047,Hotel o,Single,3,171,2024-12-12,confirmed
3261,H033,Hotel a,Suite,10,249,2024-02-04,confirmed
891,H009,Hotel I,Double,9,399,2024-08-08,canceled
2546,H026,Hotel Z,Single,10,241,2024-12-18,confirmed
459,H005,Hotel E,Suite,7,464,2024-10-18,confirmed
4998,H050,Hotel r,Suite,4,373,2024-01-23,confirmed
4042,H041,Hotel i,Suite,2,282,2024-06-09,confirmed
421,H005,Hotel E,Double,1,188,2024-02-13,confirmed
6,H001,Hotel A,Suite,2,289,2024-01-06,confirmed
1825,H019,Hotel S,Suite,8,257,2024-06-11,confirmed
498,H005,Hotel E,Double,1,299,2024-08-21,confirmed
2489,H025,Hotel Y,Single,6,460,2024-03-10,confirmed
2330,H024,Hotel X,Deluxe,3,81,2024-03-19,confirmed
2313,H024,Hotel X,Deluxe,4,481,2024-09-18,confirmed
3223,H033,Hotel a,Deluxe,7,324,2024-08-06,confirmed
3315,H034,Hotel b,Deluxe,8,252,2024-05-16,confirmed
3904,H040,Hotel h,Single,2,486,2024-08-13,confirmed
2838,H029,Hotel ],Suite,8,277,2024-02-25,confirmed
773,H008,Hotel H,Single,5,158,2024-07-12,canceled
3853,H039,Hotel g,Deluxe,6,225,2024-04-20,confirmed
2450,H025,Hotel Y,Single,9,335,2024-03-15,confirmed
4156,H042,Hotel j,Deluxe,9,220,2024-10-01,confirmed
3133,H032,Hotel `,Suite,10,75,2024-06-21,confirmed
902,H010,Hotel J,Suite,8,485,2024-12-25,confirmed
2323,H024,Hotel X,Double,3,220,2024-10-02,confirmed
3653,H037,Hotel e,Suite,10,186,2024-09-07,confirmed
1442,H015,Hotel O,Single,5,375,2024-12-06,confirmed
506,H006,Hotel F,Deluxe,5,394,2024-02-28,confirmed
1364,H014,Hotel N,Suite,6,196,2024-02-10,confirmed
2430,H025,Hotel Y,Deluxe,6,496,2024-10-08,confirmed
2496,H025,Hotel Y,Suite,3,170,2024-11-07,confirmed
1167,H012,Hotel L,Double,6,75,2024-02-08,confirmed
4922,H050,Hotel r,Suite,10,127,2024-05-22,confirmed
245,H003,Hotel C,Suite,2,488,2024-11-01,canceled
1179,H012,Hotel L,Single,5,253,2024-01-02,confirmed
1288,H013,Hotel M,Deluxe,10,63,2024-04-06,confirmed
1932,H020,Hotel T,Deluxe,5,203,2024-01-17,confirmed
3758,H038,Hotel f,Deluxe,3,478,2024-11-20,confirmed
703,H008,Hotel H,Double,8,120,2024-06-26,canceled
3471,H035,Hotel c,Double,8,285,2024-03-27,confirmed
4129,H042,Hotel j,Double,7,260,2024-03-17,canceled
437,H005,Hotel E,Deluxe,7,82,2024-11-18,confirmed
4388,H044,Hotel l,Single,6,335,2024-12-05,confirmed
2947,H030,Hotel ^,Deluxe,6,232,2024-01-23,confirmed
853,H009,Hotel I,Deluxe,1,383,2024-12-03,canceled
3135,H032,Hotel `,Single,5,72,2024-05-03,confirmed
4644,H047,Hotel o,Deluxe,3,106,2024-10-26,confirmed
4477,H045,Hotel m,Suite,7,341,2024-04-28,canceled
1439,H015,Hotel O,Deluxe,1,172,2024-02-22,canceled
128,H002,Hotel B,Suite,1,85,2024-10-08,confirmed
4633,H047,Hotel o,Suite,5,92,2024-06-03,confirmed
463,H005,Hotel E,Double,9,104,2024-12-14,confirmed
4970,H050,Hotel r,Single,9,464,2024-01-22,confirmed
2196,H022,Hotel V,Single,7,121,2024-05-20,confirmed
2085,H021,Hotel U,Double,2,224,2024-08-11,confirmed
1549,H016,Hotel P,Single,2,275,2024-08-09,confirmed
797,H008,Hotel H,Single,10,194,2024-12-07,confirmed
2998,H030,Hotel ^,Single,9,397,2024-02-28,confirmed
2716,H028,Hotel \,Suite,1,492,2024-06-18,confirmed
212,H003,Hotel C,Suite,6,227,2024-12-26,confirmed
4137,H042,Hotel j,Double,5,373,2024-12-26,confirmed
2828,H029,Hotel ],Suite,10,387,2024-07-19,confirmed
3799,H038,Hotel f,Deluxe,7,57,2024-11-11,canceled
1272,H013,Hotel M,Single,9,91,2024-01-26,confirmed
4768,H048,Hotel p,Double,6,489,2024-12-09,confirmed
1984,H020,Hotel T,Double,7,376,2024-10-01,confirmed
958,H010,Hotel J,Double,8,473,2024-04-12,confirmed
2374,H024,Hotel X,Deluxe,3,467,2024-04-13,canceled
693,H007,Hotel G,Single,6,330,2024-06-12,canceled
2206,H023,Hotel W,Deluxe,5,395,2024-01-21,confirmed
4417,H045,Hotel m,Double,5,184,2024-04-01,confirmed
3670,H037,Hotel e,Double,1,50,2024-02-02,confirmed
2011,H021,Hotel U,Single,4,488,2024-04-28,confirmed
1708,H018,Hotel R,Double,4,315,2024-03-18,confirmed
351,H004,Hotel D,Suite,4,271,2024-04-09,confirmed
2564,H026,Hotel Z,Double,2,189,2024-07-25,confirmed
2400,H024,Hotel X,Suite,7,437,2024-12-14,confirmed
2478,H025,Hotel Y,Suite,8,167,2024-01-21,confirmed
2166,H022,Hotel V,Single,2,477,2024-08-07,canceled
3241,H033,Hotel a,Single,3,253,2024-06-19,confirmed
731,H008,Hotel H,Double,4,268,2024-07-12,confirmed
3619,H037,Hotel e,Suite,5,144,2024-01-24,confirmed
3724,H038,Hotel f,Deluxe,1,317,2024-02-23,confirmed
3179,H032,Hotel `,Double,2,428,2024-12-25,confirmed
2886,H029,Hotel ],Double,9,360,2024-08-12,confirmed
2303,H024,Hotel X,Single,5,431,2024-06-11,canceled
441,H005,Hotel E,Deluxe,9,453,2024-12-09,confirmed
2812,H029,Hotel ],Double,2,361,2024-08-04,confirmed
1740,H018,Hotel R,Suite,10,195,2024-02-16,confirmed
750,H008,Hotel H,Single,7,330,2024-01-27,confirmed
3886,H039,Hotel g,Double,5,52,2024-07-10,confirmed
1192,H012,Hotel L,Single,7,254,2024-06-09,confirmed
2722,H028,Hotel \,Double,7,199,2024-02-19,confirmed
4583,H046,Hotel n,Double,6,458,2024-10-02,confirmed
546,H006,Hotel F,Suite,1,144,2024-04-17,confirmed
322,H004,Hotel D,Deluxe,2,273,2024-11-12,confirmed
4464,H045,Hotel m,Deluxe,8,97,2024-10-10,confirmed
3448,H035,Hotel c,Single,9,498,2024-11-16,confirmed
526,H006,Hotel F,Double,1,356,2024-10-03,confirmed
1158,H012,Hotel L,Single,6,348,2024-05-09,confirmed
78,H001,Hotel A,Double,4,184,2024-11-08,confirmed
1803,H019,Hotel S,Suite,10,493,2024-08-23,confirmed
2382,H024,Hotel X,Suite,9,93,2024-08-10,confirmed
1357,H014,Hotel N,Single,9,92,2024-12-03,confirmed
621,H007,Hotel G,Double,5,427,2024-12-10,confirmed
4774,H048,Hotel p,Deluxe,2,249,2024-11-07,confirmed
3541,H036,Hotel d,Single,10,186,2024-02-02,confirmed
3825,H039,Hotel g,Deluxe,6,498,2024-07-10,confirmed
2429,H025,Hotel Y,Deluxe,10,179,2024-04-26,confirmed
22,H001,Hotel A,Deluxe,5,284,2024-03-24,canceled
3710,H038,Hotel f,Double,3,365,2024-07-02,canceled
3532,H036,Hotel d,Suite,2,284,2024-07-04,confirmed
2046,H021,Hotel U,Single,9,193,2024-04-05,confirmed
502,H006,Hotel F,Double,1,125,2024-01-19,confirmed
3772,H038,Hotel f,Suite,5,285,2024-01-21,confirmed
413,H005,Hotel E,Single,8,421,2024-02-18,confirmed
3278,H033,Hotel a,Suite,9,373,2024-01-09,canceled
3144,H032,Hotel `,Suite,9,478,2024-06-04,confirmed
4640,H047,Hotel o,Deluxe,2,208,2024-09-16,confirmed
4253,H043,Hotel k,Double,3,345,2024-06-23,confirmed
2169,H022,Hotel V,Single,5,168,2024-12-02,confirmed
2587,H026,Hotel Z,Suite,5,110,2024-12-23,confirmed
4921,H050,Hotel r,Deluxe,7,194,2024-06-17,canceled
3209,H033,Hotel a,Double,5,257,2024-07-24,canceled
2375,H024,Hotel X,Deluxe,7,251,2024-12-09,confirmed
1838,H019,Hotel S,Single,7,153,2024-11-12,confirmed
4311,H044,Hotel l,Deluxe,1,347,2024-12-13,confirmed
2445,H025,Hotel Y,Single,5,115,2024-06-08,confirmed
592,H006,Hotel F,Double,9,95,2024-02-24,confirmed
3600,H036,Hotel d,Single,8,110,2024-05-15,confirmed
366,H004,Hotel D,Deluxe,10,139,2024-12-13,confirmed
945,H010,Hotel J,Double,10,399,2024-01-05,confirmed
1749,H018,Hotel R,Deluxe,8,154,2024-06-25,canceled
2187,H022,Hotel V,Double,9,56,2024-03-15,confirmed
3578,H036,Hotel d,Suite,9,267,2024-08-16,confirmed
672,H007,Hotel G,Double,4,160,2024-09-22,confirmed
2020,H021,Hotel U,Single,4,351,2024-11-08,confirmed
1754,H018,Hotel R,Single,4,465,2024-02-04,confirmed
91,H001,Hotel A,Deluxe,7,341,2024-06-13,confirmed
2932,H030,Hotel ^,Double,3,180,2024-11-05,canceled
2558,H026,Hotel Z,Deluxe,8,485,2024-09-23,confirmed
3302,H034,Hotel b,Suite,9,192,2024-08-02,confirmed
4692,H047,Hotel o,Deluxe,2,311,2024-04-20,confirmed
3686,H037,Hotel e,Double,7,144,2024-07-20,confirmed
3780,H038,Hotel f,Deluxe,1,298,2024-11-25,canceled
4960,H050,Hotel r,Deluxe,4,57,2024-08-01,confirmed
3093,H031,Hotel _,Suite,4,178,2024-09-11,confirmed
744,H008,Hotel H,Single,4,435,2024-01-18,confirmed
2141,H022,Hotel V,Suite,2,451,2024-11-08,confirmed
4709,H048,Hotel p,Suite,9,169,2024-07-24,confirmed
1287,H013,Hotel M,Suite,8,461,2024-01-06,confirmed
4504,H046,Hotel n,Deluxe,10,466,2024-03-11,canceled
2118,H022,Hotel V,Suite,2,493,2024-11-05,confirmed
1086,H011,Hotel K,Single,2,160,2024-08-06,confirmed
4445,H045,Hotel m,Double,4,220,2024-04-25,confirmed
2600,H026,Hotel Z,Suite,3,296,2024-10-19,confirmed
2163,H022,Hotel V,Suite,9,427,2024-05-10,confirmed
1521,H016,Hotel P,Deluxe,8,312,2024-09-24,confirmed
2401,H025,Hotel Y,Suite,3,284,2024-09-10,confirmed
407,H005,Hotel E,Deluxe,8,312,2024-07-19,confirmed
4971,H050,Hotel r,Double,6,158,2024-02-01,canceled
3212,H033,Hotel a,Suite,8,435,2024-03-19,confirmed
4621,H047,Hotel o,Suite,9,248,2024-05-01,canceled
1925,H020,Hotel T,Double,9,419,2024-02-16,confirmed
3060,H031,Hotel _,Single,7,210,2024-02-26,canceled
3850,H039,Hotel g,Deluxe,4,178,2024-09-03,confirmed
3999,H040,Hotel h,Suite,9,244,2024-03-13,confirmed
1587,H016,Hotel P,Single,4,341,2024-11-25,confirmed
2471,H025,Hotel Y,Single,1,58,2024-05-18,confirmed
1187,H012,Hotel L,Double,9,416,2024-11-06,confirmed
2389,H024,Hotel X,Deluxe,8,477,2024-10-25,confirmed
2522,H026,Hotel Z,Deluxe,9,254,2024-05-14,confirmed
3382,H034,Hotel b,Single,4,287,2024-05-26,confirmed
3313,H034,Hotel b,Double,9,204,2024-11-09,confirmed
4088,H041,Hotel i,Deluxe,5,353,2024-08-03,confirmed
4731,H048,Hotel p,Single,9,239,2024-09-04,confirmed
